,idframe,RMSD,state
1766,1766,1.6471513470703276,inactive
1767,1767,1.7222048691151295,inactive
1768,1768,1.666830862548854,inactive
1769,1769,1.7081985054318702,inactive
1770,1770,1.9597531700356843,inactive
1771,1771,2.369598045879193,inactive
1772,1772,2.2964025106920953,inactive
1773,1773,2.48908966560774,inactive
1774,1774,2.759838797290239,inactive
1775,1775,2.8161853146313414,inactive
1776,1776,2.349366258656392,inactive
1777,1777,2.4740241386638164,inactive
1778,1778,2.5631475537021666,inactive
1779,1779,2.768734313008173,inactive
1780,1780,2.760357480272173,inactive
1781,1781,2.8684953616687805,inactive
1782,1782,3.1478723095548578,inactive
1783,1783,3.263696566886896,inactive
1784,1784,4.239862695824806,inactive
1785,1785,3.692434010794008,inactive
1786,1786,4.260882207102144,inactive
1787,1787,3.880106361910493,inactive
1788,1788,3.373207343514408,inactive
1789,1789,2.8508100865129467,inactive
1790,1790,2.623797377465541,inactive
1791,1791,2.4785878430026367,inactive
1792,1792,2.3102514340569233,inactive
1793,1793,2.454840649578712,inactive
1794,1794,2.5897115653500826,inactive
1795,1795,2.913436955286795,inactive
1796,1796,3.1175784708891303,inactive
1797,1797,2.6029842099670137,inactive
1798,1798,2.889158056910026,inactive
1799,1799,3.467153815933809,inactive
1800,1800,3.8151644299242164,inactive
1801,1801,4.3261790641917015,inactive
1802,1802,3.8819974466072855,inactive
1803,1803,3.6062465307969633,inactive
1804,1804,2.9547648691263166,inactive
1805,1805,3.708381585421537,inactive
1806,1806,4.054390118043318,inactive
1807,1807,3.757596569521233,inactive
1808,1808,4.345731998598727,inactive
1809,1809,4.145358390008081,inactive
1810,1810,3.7147210284974532,inactive
1811,1811,4.2169933718224835,inactive
1812,1812,4.2581655299678545,inactive
1813,1813,3.8937189732132516,inactive
1814,1814,3.1695834828812846,inactive
1815,1815,2.9141326297878964,inactive
1816,1816,3.234918820322358,inactive
1817,1817,3.661177813136629,inactive
1818,1818,3.6823827582224324,inactive
1819,1819,4.025389884592858,inactive
1820,1820,3.1769872846619105,inactive
1821,1821,3.3128235333817213,inactive
1822,1822,2.9840498734432286,inactive
1823,1823,2.366875888362979,inactive
1824,1824,2.2201097382859194,inactive
1825,1825,2.4072726600373016,inactive
1826,1826,2.6847064323444596,inactive
1827,1827,2.444658838089258,inactive
1828,1828,2.5337677002901087,inactive
1829,1829,2.1255032532653386,inactive
1830,1830,2.1852947912075757,inactive
1831,1831,2.129821710705501,inactive
1832,1832,2.39627292483562,inactive
1833,1833,2.629669244642407,inactive
1834,1834,2.47380147631241,inactive
1835,1835,21.61477422919485,active
1836,1836,2.088307352091105,inactive
1837,1837,2.4300477398506266,inactive
1838,1838,2.312216350847997,inactive
1839,1839,2.2314364801896276,inactive
1840,1840,19.337539370401498,active
1841,1841,19.84053909853935,active
1842,1842,19.8940813471617,active
1843,1843,20.763388613764313,active
1844,1844,1.8880270057349486,inactive
1845,1845,1.9360188293389882,inactive
1846,1846,1.7813896019097297,inactive
1847,1847,1.6574749386761232,inactive
1848,1848,1.841856274009877,inactive
1849,1849,1.734989076331497,inactive
1850,1850,1.3412341666411682,inactive
1851,1851,1.232876194456242,inactive
1852,1852,1.3440536317026828,inactive
1853,1853,1.361794513188709,inactive
1854,1854,1.5455232173365598,inactive
1855,1855,1.5073254320549117,inactive
1856,1856,1.619789011183619,inactive
1857,1857,1.5211278139737172,inactive
1858,1858,1.8103216947167515,inactive
1859,1859,1.86074012372194,inactive
1860,1860,1.6109749210103395,inactive
1861,1861,1.3929472652532517,inactive
1862,1862,1.7848492537782152,inactive
1863,1863,1.6251599219199564,inactive
1864,1864,1.968712456533411,inactive
1865,1865,1.8814884493849615,inactive
1866,1866,1.7430462079836766,inactive
1867,1867,1.7261651697807177,inactive
1868,1868,1.9559315779070494,inactive
1869,1869,2.2534424039063183,inactive
1870,1870,2.077959560498302,inactive
1871,1871,2.036917914927997,inactive
1872,1872,2.419436170154169,inactive
1873,1873,2.418510863459618,inactive
1874,1874,2.6018338602697026,inactive
1875,1875,2.839817176549636,inactive
1876,1876,2.5451757563985415,inactive
1877,1877,2.1777714600435596,inactive
1878,1878,2.09815831770541,inactive
1879,1879,2.0967363902206646,inactive
1880,1880,1.7719888377143094,inactive
1881,1881,2.174977707222181,inactive
1882,1882,1.8641415598954758,inactive
1883,1883,2.262969557883056,inactive
1884,1884,2.5292215091899664,inactive
1885,1885,2.322887813447153,inactive
1886,1886,1.9234665612488027,inactive
1887,1887,2.2364819810252694,inactive
1888,1888,2.18653203885878,inactive
1889,1889,2.3875457345790094,inactive
1890,1890,2.790885433788933,inactive
1891,1891,2.4664113753585117,inactive
1892,1892,2.1248025856574104,inactive
1893,1893,2.04493999869663,inactive
1894,1894,2.19713937676786,inactive
1895,1895,1.8920430273552709,inactive
1896,1896,2.017250950265834,inactive
1897,1897,2.1520860647636613,inactive
1898,1898,2.121333043912975,inactive
1899,1899,2.281805934419362,inactive
1900,1900,2.584172392106398,inactive
1901,1901,2.0797347604039333,inactive
1902,1902,1.8797461966770361,inactive
1903,1903,2.2365430622683693,inactive
1904,1904,2.1159129476605716,inactive
1905,1905,2.3645554377085727,inactive
1906,1906,2.0562652263134,inactive
1907,1907,2.427441555687293,inactive
1908,1908,2.0497117589874034,inactive
1909,1909,2.1108940167483983,inactive
1910,1910,2.00179836344071,inactive
1911,1911,2.286640672664461,inactive
1912,1912,2.193603435476076,inactive
1913,1913,1.953810297917565,inactive
1914,1914,1.7376531895704281,inactive
1915,1915,1.864301531370882,inactive
1916,1916,1.9412874262140212,inactive
1917,1917,1.728214796998214,inactive
1918,1918,22.55251512104739,active
1919,1919,1.901305782201583,inactive
1920,1920,1.9633236490329722,inactive
1921,1921,2.0139767071686343,inactive
1922,1922,2.164172436616675,inactive
1923,1923,2.1024545451148393,inactive
1924,1924,2.068660029674828,inactive
1925,1925,2.03976252241225,inactive
1926,1926,1.93831486163761,inactive
1927,1927,18.630957366530986,active
1928,1928,2.0977919031357346,inactive
1929,1929,2.08720544160812,inactive
1930,1930,2.347872911921029,inactive
1931,1931,2.1511155300965634,inactive
1932,1932,2.4327410659225404,inactive
1933,1933,2.1906504178688273,inactive
1934,1934,2.1307238166,inactive
1935,1935,1.7166072907483165,inactive
1936,1936,1.9078682154944255,inactive
1937,1937,2.0980613741231133,inactive
1938,1938,1.919659584973286,inactive
1939,1939,17.049252074675675,active
1940,1940,1.8562527160312716,inactive
1941,1941,1.9873017459945674,inactive
1942,1942,2.0266995439009383,inactive
1943,1943,1.6340372859982932,inactive
1944,1944,1.5773529816934755,inactive
1945,1945,1.7769612223367863,inactive
1946,1946,1.7439071147491134,inactive
1947,1947,1.5806761327696486,inactive
1948,1948,1.7775533368205823,inactive
1949,1949,1.7629315383426318,inactive
1950,1950,1.6046414875505604,inactive
1951,1951,2.0009312838330815,inactive
1952,1952,17.367494091663982,active
1953,1953,18.224966674138905,active
1954,1954,18.979760028712313,active
1955,1955,18.463879516654373,active
1956,1956,2.5843339115127923,inactive
1957,1957,2.118368288576353,inactive
1958,1958,2.3166841455652003,inactive
1959,1959,1.9810240657231097,inactive
1960,1960,1.5547148157414439,inactive
1961,1961,1.7376272131322343,inactive
1962,1962,2.011288606935777,inactive
1963,1963,1.6310008169574217,inactive
1964,1964,20.87277784824938,active
1965,1965,19.943494468875972,active
1966,1966,18.75344558025776,active
1967,1967,1.8254993871969958,inactive
1968,1968,17.83880608238547,active
1969,1969,2.004131495586414,inactive
1970,1970,1.9434143142397071,inactive
1971,1971,2.0069282521010097,inactive
1972,1972,2.0609671080789607,inactive
1973,1973,1.7562820616641452,inactive
1974,1974,1.533832441792991,inactive
1975,1975,1.826497799757926,inactive
1976,1976,1.4567180323484679,inactive
1977,1977,1.6761345439985245,inactive
1978,1978,1.4575488762801272,inactive
1979,1979,1.4525216359693907,inactive
1980,1980,1.520417404358991,inactive
1981,1981,3.014444834704836,inactive
1982,1982,3.0493305046845833,inactive
1983,1983,3.0355089718283113,inactive
1984,1984,3.493946214282925,inactive
1985,1985,3.5721829361004556,inactive
1986,1986,3.27305904897386,inactive
1987,1987,3.6733421533313453,inactive
1988,1988,3.9535918812538884,inactive
1989,1989,29.89224797294849,active
1990,1990,4.170112197278212,inactive
1991,1991,28.75755505276711,active
1992,1992,28.50482196400872,active
1993,1993,26.32362124957595,active
1994,1994,25.377901388683753,active
1995,1995,27.973156739744237,active
1996,1996,28.56044360540286,active
1997,1997,4.289175711140434,inactive
1998,1998,27.177344062572068,active
1999,1999,27.72250888538567,active
2000,2000,4.615998924421386,inactive
2001,2001,4.4101638023885,inactive
2002,2002,5.1583798889375,inactive
2003,2003,27.385094285062088,active
2004,2004,27.33601458201389,active
2005,2005,27.787457119658292,active
2006,2006,27.661103546344336,active
2007,2007,5.165818619031578,inactive
2008,2008,4.295318929368886,inactive
2009,2009,29.83090512135632,active
2010,2010,25.755531135802954,active
2011,2011,25.253193536095793,active
2012,2012,26.30573964105711,active
2013,2013,4.8477928824152245,inactive
2014,2014,26.931307221538827,active
2015,2015,26.437257230163446,active
2016,2016,26.981691174407413,active
2017,2017,26.353322279277155,active
2018,2018,26.998908523710327,active
2019,2019,24.219412827070173,active
2020,2020,24.753897718353446,active
2021,2021,25.18089614197234,active
2022,2022,24.356984312858238,active
2023,2023,24.708550144256755,active
2024,2024,24.522346667281102,active
2025,2025,23.66208255183841,active
2026,2026,26.307851357176133,active
2027,2027,24.8275030841533,active
2028,2028,22.47099415927354,active
2029,2029,24.642009861175357,active
2030,2030,24.24137612317382,active
2031,2031,26.41672562011231,active
2032,2032,24.667383400437615,active
2033,2033,25.04437925938694,active
2034,2034,25.062946430698638,active
2035,2035,23.686335138957205,active
2036,2036,23.86586378334669,active
2037,2037,24.900278288929393,active
2038,2038,24.521073040781605,active
2039,2039,22.115221075992515,active
2040,2040,22.23968911439406,active
2041,2041,20.512002019108273,active
2042,2042,21.11986107159747,active
2043,2043,20.03734498526998,active
2044,2044,21.819394163967342,active
2045,2045,21.144233654511094,active
2046,2046,19.55164304487914,active
2047,2047,21.700844858641982,active
2048,2048,22.31701392392723,active
2049,2049,21.054184766130764,active
2050,2050,20.887289541842524,active
2051,2051,19.237848338385998,active
2052,2052,20.360782575865617,active
2053,2053,20.094911287868523,active
2054,2054,19.150884935291117,active
2055,2055,22.52394603168691,active
2056,2056,23.57828258712703,active
2057,2057,22.414328936279738,active
2058,2058,22.047164168996968,active
2059,2059,21.400265268971445,active
2060,2060,19.6863261303166,active
2061,2061,22.960276963048795,active
2062,2062,24.213379819856204,active
2063,2063,24.31506026175115,active
2064,2064,23.874466051269113,active
2065,2065,21.989320667320985,active
2066,2066,20.842205211489322,active
2067,2067,21.897781826027174,active
2068,2068,21.241182434242877,active
2069,2069,20.06675760688242,active
2070,2070,19.227133653771343,active
2071,2071,17.306778539703746,active
2072,2072,19.092227492308396,active
2073,2073,19.0869278815357,active
2074,2074,19.85617679735591,active
2075,2075,19.830959808004124,active
2076,2076,18.71127239226344,active
2077,2077,18.537468608048194,active
2078,2078,18.09997047820855,active
2079,2079,17.830935171425885,active
2080,2080,18.70678765334932,active
2081,2081,17.80552452035571,active
2082,2082,15.943987964558547,active
2083,2083,17.6068126119765,active
2084,2084,17.26465622884168,active
2085,2085,17.375325035032454,active
2086,2086,16.202555752269117,active
2087,2087,16.934145847603528,active
2088,2088,18.2381112628793,active
2089,2089,18.0095261512561,active
2090,2090,17.484985723137765,active
2091,2091,18.206888424503255,active
2092,2092,15.429767415802845,active
2093,2093,17.570615808044906,active
2094,2094,16.720250807730505,active
2095,2095,16.619062884354804,active
2096,2096,16.337698230219097,active
2097,2097,17.637988185303907,active
2098,2098,18.94821961460271,active
2099,2099,20.04401437329829,active
2100,2100,20.18304647031986,active
2101,2101,18.194425962561763,active
2102,2102,19.960097166120697,active
2103,2103,23.018493337610483,active
2104,2104,21.408947570637743,active
2105,2105,22.13697147397989,active
2106,2106,23.202012903380542,active
2107,2107,21.26609221034306,active
2108,2108,21.030228171049725,active
2109,2109,19.798226799192335,active
2110,2110,20.747414129612082,active
2111,2111,20.92109356727724,active
2112,2112,19.843455227132324,active
2113,2113,20.26586450892016,active
2114,2114,23.47362730550116,active
2115,2115,22.577365382208978,active
2116,2116,21.86089187300594,active
2117,2117,23.373689340855872,active
2118,2118,22.740476107790887,active
2119,2119,22.033599730229458,active
2120,2120,22.71858665868549,active
2121,2121,21.511927175799396,active
2122,2122,21.5750821110479,active
2123,2123,22.494451925264592,active
2124,2124,21.666751145637654,active
2125,2125,22.16515936670253,active
2126,2126,21.70474933499436,active
2127,2127,20.993965028055523,active
2128,2128,20.945499856424664,active
2129,2129,20.980112887190472,active
2130,2130,21.972844029946977,active
2131,2131,20.737583035606733,active
2132,2132,23.023767817556088,active
2133,2133,22.65469680636241,active
2134,2134,21.6925909487759,active
2135,2135,21.6345813701208,active
2136,2136,21.26826274618507,active
2137,2137,21.759943886574337,active
2138,2138,22.27895682214841,active
2139,2139,23.3438790331872,active
2140,2140,21.11887515063215,active
2141,2141,22.14884007411446,active
2142,2142,20.045253790897725,active
2143,2143,19.5819501310974,active
2144,2144,19.347137062676847,active
2145,2145,19.899987044563858,active
2146,2146,18.329896284653827,active
2147,2147,20.596944733430092,active
2148,2148,21.088258989449315,active
2149,2149,19.850475019704255,active
2150,2150,20.57041058381287,active
2151,2151,20.31240152428217,active
2152,2152,20.728456764302173,active
2153,2153,21.081099779312023,active
2154,2154,20.63034109969721,active
2155,2155,21.227509155605325,active
2156,2156,19.933740241908847,active
2157,2157,22.14963703274848,active
2158,2158,20.10806479635213,active
2159,2159,19.52023463277725,active
2160,2160,20.123627465187283,active
2161,2161,19.0618085332737,active
2162,2162,21.004770465522384,active
2163,2163,20.909273071157255,active
2164,2164,19.993046350563347,active
2165,2165,21.331141954876276,active
2166,2166,21.25334284812272,active
2167,2167,21.93567979413648,active
2168,2168,23.25813632555909,active
2169,2169,22.541682913308392,active
2170,2170,4.478321346247186,inactive
2171,2171,22.990161696646005,active
2172,2172,24.169572052237505,active
2173,2173,23.75509955111625,active
2174,2174,24.369219805832678,active
2175,2175,24.70574117126536,active
2176,2176,5.730890741941889,inactive
2177,2177,5.782459920623791,inactive
2178,2178,5.269897191402264,inactive
2179,2179,5.088039939650967,inactive
2180,2180,5.1306736955621925,inactive
2181,2181,6.514828948721384,inactive
2182,2182,6.128533628301485,inactive
2183,2183,5.946089143731008,inactive
2184,2184,6.04741004675652,inactive
2185,2185,5.774417886812331,inactive
2186,2186,5.300677823107125,inactive
2187,2187,5.411322583836395,inactive
2188,2188,5.3124616962713445,inactive
2189,2189,6.064870657588557,inactive
2190,2190,6.156343310873691,inactive
2191,2191,6.228937410669786,inactive
2192,2192,4.935589298966434,inactive
2193,2193,7.080288276503554,inactive
2194,2194,7.4681458146445845,inactive
2195,2195,6.821004198144542,inactive
2196,2196,6.002598180842189,inactive
2197,2197,6.451123161504526,inactive
2198,2198,6.0378543382168655,inactive
2199,2199,6.240892590605682,inactive
2200,2200,5.467121305116959,inactive
2201,2201,6.142009772076607,inactive
2202,2202,5.9545720068105945,inactive
2203,2203,5.9446999692594105,inactive
2204,2204,6.10861588454955,inactive
2205,2205,7.227035020106213,inactive
2206,2206,6.985879349858468,inactive
2207,2207,6.455986181665569,inactive
2208,2208,6.075161022655909,inactive
2209,2209,6.27428056398708,inactive
2210,2210,6.690775410362422,inactive
2211,2211,7.150918682269295,inactive
2212,2212,6.969477498449914,inactive
2213,2213,7.429469771969179,inactive
2214,2214,7.004508392191342,inactive
2215,2215,8.232663755147078,inactive
2216,2216,8.27022072344733,inactive
2217,2217,7.3453777008315795,inactive
2218,2218,7.172813506766546,inactive
2219,2219,6.505724406311357,inactive
2220,2220,5.595913824418298,inactive
2221,2221,5.9479133034960014,inactive
2222,2222,5.482418530253811,inactive
2223,2223,4.804902984682916,inactive
2224,2224,4.835278301068943,inactive
2225,2225,4.556515350526784,inactive
2226,2226,5.391819901143485,inactive
2227,2227,5.579058573492688,inactive
2228,2228,5.769069982321792,inactive
2229,2229,5.224570911339514,inactive
2230,2230,5.38275068375091,inactive
2231,2231,5.802395721205104,inactive
2232,2232,6.047831505697392,inactive
2233,2233,6.558599076913303,inactive
2234,2234,6.490528997008993,inactive
2235,2235,7.3688955371079015,inactive
2236,2236,6.962939865772193,inactive
2237,2237,6.834147129056737,inactive
2238,2238,6.977594810894382,inactive
2239,2239,6.976460268495417,inactive
2240,2240,7.329806724289482,inactive
2241,2241,7.251302421931719,inactive
2242,2242,6.915236515805502,inactive
2243,2243,7.526846059241598,inactive
2244,2244,7.472169269960237,inactive
2245,2245,7.316299166408337,inactive
2246,2246,7.2631593053880295,inactive
2247,2247,5.683043466820139,inactive
2248,2248,6.332802845194815,inactive
2249,2249,6.7325882441734715,inactive
2250,2250,6.762700826157075,inactive
2251,2251,6.569150393672173,inactive
2252,2252,5.839263714270364,inactive
2253,2253,4.985260066472726,inactive
2254,2254,6.131799269861531,inactive
2255,2255,5.426399194300812,inactive
2256,2256,6.316865935805154,inactive
2257,2257,5.9513330560567645,inactive
2258,2258,7.312582927231916,inactive
2259,2259,6.926907285784346,inactive
2260,2260,7.601232223197592,inactive
2261,2261,7.3662081610992445,inactive
2262,2262,6.215006973954517,inactive
2263,2263,6.256049408889854,inactive
2264,2264,6.2880667364844856,inactive
2265,2265,5.391863609234459,inactive
2266,2266,5.009344251025548,inactive
2267,2267,4.258156460427743,inactive
2268,2268,4.48989174986448,inactive
2269,2269,4.070947265797212,inactive
2270,2270,4.416037647013233,inactive
2271,2271,4.4861074565875025,inactive
2272,2272,3.260166852697945,inactive
2273,2273,4.331528974226273,inactive
2274,2274,3.8037392734417477,inactive
2275,2275,3.2929279440288903,inactive
2276,2276,3.0852402335152074,inactive
2277,2277,2.898857922369862,inactive
2278,2278,2.3050171660382293,inactive
2279,2279,2.458298024152035,inactive
2280,2280,2.5789675594600814,inactive
2281,2281,2.966174339865647,inactive
2282,2282,3.0996594221901095,inactive
2283,2283,2.8391116689867335,inactive
2284,2284,2.9802353910272426,inactive
2285,2285,2.499424326050639,inactive
2286,2286,3.0309618522011204,inactive
2287,2287,2.873177045321883,inactive
2288,2288,3.089824732449941,inactive
2289,2289,2.9911543518241603,inactive
2290,2290,3.0014192381454063,inactive
2291,2291,2.8514472856420277,inactive
2292,2292,2.3831673467891576,inactive
2293,2293,2.6016729340418063,inactive
2294,2294,2.961848216451091,inactive
2295,2295,2.8763925568062607,inactive
2296,2296,2.3259089996045503,inactive
2297,2297,2.717117843262253,inactive
2298,2298,3.3170886301554523,inactive
2299,2299,3.6848753479741063,inactive
2300,2300,2.927904104134827,inactive
2301,2301,2.4605203133806497,inactive
2302,2302,2.677780685427206,inactive
2303,2303,2.484710430354253,inactive
2304,2304,3.3102409695703043,inactive
2305,2305,4.263233986214858,inactive
2306,2306,4.107416131472365,inactive
2307,2307,4.468127249504222,inactive
2308,2308,4.805269011536632,inactive
2309,2309,6.064935725463528,inactive
2310,2310,6.227193618437638,inactive
2311,2311,6.944927316287194,inactive
2312,2312,7.32189974519622,inactive
2313,2313,7.497116289960757,inactive
2314,2314,8.231136717771443,inactive
2315,2315,9.22264689550525,transition
2316,2316,7.532318443729881,inactive
2317,2317,9.007625462640053,transition
2318,2318,7.823691214198736,inactive
2319,2319,7.3017246059989205,inactive
2320,2320,8.226968942734398,inactive
2321,2321,8.281704527247951,inactive
2322,2322,7.584351430241165,inactive
2323,2323,7.301059916624935,inactive
2324,2324,8.299649106410797,inactive
2325,2325,7.609205541798667,inactive
2326,2326,7.283643463237598,inactive
2327,2327,7.600452423549164,inactive
2328,2328,6.947874235412388,inactive
2329,2329,6.54292850405471,inactive
2330,2330,7.349249175963059,inactive
2331,2331,7.02663024732051,inactive
2332,2332,7.262408581471541,inactive
2333,2333,8.178881176500633,inactive
2334,2334,8.28115791192538,inactive
2335,2335,7.556245360155316,inactive
2336,2336,8.093329887410942,inactive
2337,2337,7.342282785931473,inactive
2338,2338,6.814931271392093,inactive
2339,2339,7.276616390426572,inactive
2340,2340,6.87080749080119,inactive
2341,2341,6.606203595105113,inactive
2342,2342,6.008320154027274,inactive
2343,2343,5.5743684409884775,inactive
2344,2344,5.591650189098081,inactive
2345,2345,5.237972615923419,inactive
2346,2346,5.243795757007502,inactive
2347,2347,5.281814092204651,inactive
2348,2348,5.100841256422461,inactive
2349,2349,4.587225138107656,inactive
2350,2350,4.707835545198012,inactive
2351,2351,5.077105317460327,inactive
2352,2352,5.131024674160911,inactive
2353,2353,4.853664961321087,inactive
2354,2354,4.226036327045676,inactive
2355,2355,4.332533472878464,inactive
2356,2356,4.639925931839604,inactive
2357,2357,5.215326817444034,inactive
2358,2358,4.955438777876751,inactive
2359,2359,4.364098383193485,inactive
2360,2360,4.402250127727365,inactive
2361,2361,4.028536975868291,inactive
2362,2362,4.782652378162677,inactive
2363,2363,4.55480242216511,inactive
2364,2364,4.901162122365625,inactive
2365,2365,4.932395240324251,inactive
2366,2366,5.426864806170102,inactive
2367,2367,5.416796263505711,inactive
2368,2368,5.1447201682414585,inactive
2369,2369,5.68073962018045,inactive
2370,2370,5.327656621511179,inactive
2371,2371,1.935097470181456,inactive
2372,2372,5.917413191520762,inactive
2373,2373,5.8403510240741205,inactive
2374,2374,4.500329223505815,inactive
2375,2375,4.673100564484273,inactive
2376,2376,4.345704001699968,inactive
2377,2377,4.296138683258154,inactive
2378,2378,0.7374230682433793,inactive
2379,2379,1.0208287385008628,inactive
2380,2380,1.0808205817396594,inactive
2381,2381,4.532814522985097,inactive
2382,2382,5.829765153264537,inactive
2383,2383,5.734615353867305,inactive
2384,2384,6.279377678965961,inactive
2385,2385,5.5946276210318615,inactive
2386,2386,5.549099577151034,inactive
2387,2387,4.9848337986592925,inactive
2388,2388,5.707192112225486,inactive
2389,2389,4.820043894446215,inactive
2390,2390,4.100680317438265,inactive
2391,2391,4.537910857190375,inactive
2392,2392,4.420539680903633,inactive
2393,2393,3.994724211127398,inactive
2394,2394,3.9625344559649855,inactive
2395,2395,4.86303003734639,inactive
2396,2396,3.981989800090509,inactive
2397,2397,3.723453982204064,inactive
2398,2398,4.218017305631751,inactive
2399,2399,4.511769839945064,inactive
2400,2400,5.267945297619349,inactive
2401,2401,4.857780646398876,inactive
2402,2402,5.007576267978143,inactive
2403,2403,4.934291976538647,inactive
2404,2404,4.684462462469549,inactive
2405,2405,5.340972093665652,inactive
2406,2406,4.129977416106037,inactive
2407,2407,5.349380144013048,inactive
2408,2408,5.8995070174307775,inactive
2409,2409,5.779384270218477,inactive
2410,2410,5.05597381691244,inactive
2411,2411,5.084159304088509,inactive
2412,2412,4.886402665621848,inactive
2413,2413,5.043133283078987,inactive
2414,2414,5.365485960464652,inactive
2415,2415,5.739289444298889,inactive
2416,2416,5.194627231278264,inactive
2417,2417,5.334843038086458,inactive
2418,2418,5.773186868121276,inactive
2419,2419,5.8219327601442465,inactive
2420,2420,5.858445895898955,inactive
2421,2421,5.116035245985776,inactive
2422,2422,5.0155845845760725,inactive
2423,2423,5.054415815845304,inactive
2424,2424,5.107181655187631,inactive
2425,2425,5.645133065245432,inactive
2426,2426,6.261477796888099,inactive
2427,2427,2.0365347380430174,inactive
2428,2428,5.759969395672561,inactive
2429,2429,6.783662778933336,inactive
2430,2430,6.000896784842997,inactive
2431,2431,6.202281405000696,inactive
2432,2432,5.855619165044368,inactive
2433,2433,5.211699774063721,inactive
2434,2434,4.686098301845517,inactive
2435,2435,4.393250840841843,inactive
2436,2436,4.363487372808011,inactive
2437,2437,4.19227864255919,inactive
2438,2438,3.885252636584606,inactive
2439,2439,4.648945641168702,inactive
2440,2440,4.588353562548911,inactive
2441,2441,4.3291458912471334,inactive
2442,2442,4.311011867662998,inactive
2443,2443,4.14371754885365,inactive
2444,2444,3.376355045884377,inactive
2445,2445,3.0792771893158086,inactive
2446,2446,3.9174719733120438,inactive
2447,2447,4.345511608773873,inactive
2448,2448,4.1260741627335245,inactive
2449,2449,3.4369137473608053,inactive
2450,2450,4.219094176987122,inactive
2451,2451,3.9043567338376644,inactive
2452,2452,4.230767926090955,inactive
2453,2453,4.120030463356862,inactive
2454,2454,4.1972254095462,inactive
2455,2455,4.706473842938923,inactive
2456,2456,5.206227202886366,inactive
2457,2457,4.739290781363534,inactive
2458,2458,4.259633393321417,inactive
2459,2459,4.69407335312157,inactive
2460,2460,4.42656507252692,inactive
2461,2461,4.208965492492308,inactive
2462,2462,4.628660548975143,inactive
2463,2463,4.689755931497174,inactive
2464,2464,4.503188637276755,inactive
2465,2465,3.4700675650886392,inactive
2466,2466,3.930657075153018,inactive
2467,2467,3.6165117772338666,inactive
2468,2468,4.0080461191548995,inactive
2469,2469,4.161104850706329,inactive
2470,2470,3.851057400422679,inactive
2471,2471,4.142693738921551,inactive
2472,2472,1.1870828773808282,inactive
2473,2473,4.388220586784469,inactive
2474,2474,1.7263390510422445,inactive
2475,2475,3.192797816092532,inactive
2476,2476,2.8882876911115845,inactive
2477,2477,3.694579081935528,inactive
2478,2478,4.4046930674681715,inactive
2479,2479,4.899334816584821,inactive
2480,2480,5.3515871111511375,inactive
2481,2481,4.812754029454252,inactive
2482,2482,4.984239339492969,inactive
2483,2483,2.075085464099338,inactive
2484,2484,2.041971550799363,inactive
2485,2485,1.8664657944298537,inactive
2486,2486,2.033788708322062,inactive
2487,2487,1.5669559196518956,inactive
2488,2488,3.0693779850357545,inactive
2489,2489,3.8316186480959287,inactive
2490,2490,3.8857651839192346,inactive
2491,2491,3.3757080848131578,inactive
2492,2492,4.020539708538789,inactive
2493,2493,4.785199600268912,inactive
2494,2494,4.772406782976597,inactive
2495,2495,4.356519802019968,inactive
2496,2496,3.988222898295542,inactive
2497,2497,4.2524988279929214,inactive
2498,2498,4.851441372427792,inactive
2499,2499,4.194498542473957,inactive
